rollout/ep_rew_mean,time/time_elapsed,rollout/exploration_rate,time/fps,time/episodes,rollout/ep_len_mean,time/total_timesteps,train/n_updates,train/loss,train/learning_rate
5.3,6057,0.48195066666666664,64,247400,2.69,388537,34634,0.43245309591293335,0.001
4.08,6062,0.48161866666666664,64,247500,2.49,388786,34696,0.600087583065033,0.001
3.75,6066,0.48128400000000005,64,247600,2.51,389037,34759,0.8249843716621399,0.001
4.88,6072,0.4808919999999999,64,247700,2.94,389331,34832,0.29920125007629395,0.001
4.11,6076,0.4805413333333335,64,247800,2.63,389594,34898,0.89168781042099,0.001
5.9,6081,0.48017733333333323,64,247900,2.73,389867,34966,1.047424077987671,0.001
6.65,6087,0.47974000000000006,64,248000,3.28,390195,35048,0.4403515160083771,0.001
2.9,6091,0.47942666666666667,64,248100,2.35,390430,35107,0.9302349090576172,0.001
4.89,6096,0.47905200000000003,64,248200,2.81,390711,35177,0.37452980875968933,0.001
3.83,6101,0.47870800000000013,64,248300,2.58,390969,35242,0.3883041441440582,0.001
4.37,6106,0.478348,64,248400,2.7,391239,35309,0.5328707098960876,0.001
6.13,6112,0.4779333333333333,64,248500,3.11,391550,35387,0.43180176615715027,0.001
4.84,6117,0.4775653333333332,64,248600,2.76,391826,35456,0.2966727912425995,0.001
5.08,6122,0.47718799999999995,64,248700,2.83,392109,35527,0.688788115978241,0.001
3.67,6126,0.47684799999999994,64,248800,2.55,392364,35590,0.5949562191963196,0.001
3.35,6131,0.47652933333333336,64,248900,2.39,392603,35650,0.5080006122589111,0.001
4.15,6136,0.47617866666666675,64,249000,2.63,392866,35716,0.6170942187309265,0.001
4.21,6141,0.475816,64,249100,2.72,393138,35784,0.513947606086731,0.001
8.71,6147,0.4753466666666668,64,249200,3.52,393490,35872,0.677808403968811,0.001
5.54,6152,0.474936,64,249300,3.08,393798,35949,6.877957820892334,0.001
5.83,6157,0.47453600000000007,63,249400,3.0,394098,36024,0.2658957839012146,0.001
4.39,6162,0.47418933333333335,63,249500,2.6,394358,36089,0.6831298470497131,0.001
5.97,6168,0.4737960000000001,63,249600,2.95,394653,36163,0.37907981872558594,0.001
5.15,6172,0.4734306666666668,63,249700,2.74,394927,36231,1.8310225009918213,0.001
4.58,6178,0.4730573333333332,63,249800,2.8,395207,36301,0.9247060418128967,0.001
4.86,6183,0.4726906666666668,63,249900,2.75,395482,36370,0.2829379439353943,0.001
5.88,6188,0.47229199999999993,63,250000,2.99,395781,36445,0.5169413089752197,0.001
5.77,6193,0.4719173333333333,63,250100,2.81,396062,36515,0.29871588945388794,0.001
6.07,6198,0.47151733333333334,63,250200,3.0,396362,36590,0.7786273956298828,0.001
4.9,6203,0.4711373333333333,63,250300,2.85,396647,36661,0.4684574604034424,0.001
5.04,6208,0.47076399999999996,63,250400,2.8,396927,36731,0.660222053527832,0.001
6.12,6213,0.4703666666666666,63,250500,2.98,397225,36806,0.650259792804718,0.001
6.63,6219,0.4699266666666668,63,250600,3.3,397555,36888,0.4850132167339325,0.001
6.87,6225,0.46950933333333333,63,250700,3.13,397868,36966,0.8286557197570801,0.001
3.35,6230,0.46917333333333344,63,250800,2.52,398120,37029,0.9078962206840515,0.001
6.51,6236,0.4687826666666668,63,250900,2.93,398413,37103,0.46987849473953247,0.001
3.27,6241,0.4684586666666668,63,251000,2.43,398656,37163,1.0658799409866333,0.001
3.93,6246,0.4681173333333333,63,251100,2.56,398912,37227,0.7294159531593323,0.001
7.57,6252,0.4677,63,251200,3.13,399225,37306,0.26758360862731934,0.001
4.71,6257,0.46733199999999986,63,251300,2.76,399501,37375,0.6824200749397278,0.001
5.93,6262,0.4669226666666666,63,251400,3.07,399808,37451,0.3348635137081146,0.001
6.45,6267,0.46651333333333334,63,251500,3.07,400115,37528,0.6909620761871338,0.001
6.36,6273,0.46608533333333346,63,251600,3.21,400436,37608,0.32232990860939026,0.001
5.84,6278,0.465684,63,251700,3.01,400737,37684,0.4426414966583252,0.001
5.86,6283,0.4652799999999999,63,251800,3.03,401040,37759,0.6774322390556335,0.001
6.06,6288,0.46487466666666677,63,251900,3.04,401344,37835,0.8199834227561951,0.001
5.99,6293,0.4644786666666667,63,252000,2.97,401641,37910,0.5693585276603699,0.001
5.5,6298,0.46408533333333324,63,252100,2.95,401936,37983,0.16959187388420105,0.001
5.85,6303,0.4637053333333334,63,252200,2.85,402221,38055,0.44051364064216614,0.001
6.04,6309,0.46333199999999986,63,252300,2.8,402501,38125,0.6114650964736938,0.001
5.11,6314,0.4629346666666667,63,252400,2.98,402799,38199,0.6771552562713623,0.001
3.84,6319,0.4625893333333333,63,252500,2.59,403058,38264,0.8974226713180542,0.001
4.34,6324,0.46220799999999995,63,252600,2.86,403344,38335,0.4889911413192749,0.001
5.7,6330,0.461816,63,252700,2.94,403638,38409,0.7995002865791321,0.001
4.98,6335,0.46143466666666666,63,252800,2.86,403924,38480,0.5522329807281494,0.001
4.9,6340,0.4610333333333334,63,252900,3.01,404225,38556,1.3498175144195557,0.001
5.33,6345,0.46064266666666676,63,253000,2.93,404518,38629,0.47948890924453735,0.001
4.65,6350,0.46028,63,253100,2.72,404790,38697,0.6425192356109619,0.001
3.94,6355,0.459924,63,253200,2.67,405057,38764,0.6990615129470825,0.001
5.77,6360,0.45954133333333336,63,253300,2.87,405344,38835,0.3284608721733093,0.001
5.16,6365,0.45918800000000015,63,253400,2.65,405609,38902,0.6005606651306152,0.001
5.54,6370,0.4587906666666668,63,253500,2.98,405907,38976,0.3882748484611511,0.001
8.09,6376,0.4583373333333334,63,253600,3.4,406247,39061,0.9320324659347534,0.001
5.43,6381,0.45796133333333344,63,253700,2.82,406529,39132,0.48135337233543396,0.001
5.28,6386,0.457576,63,253800,2.89,406818,39204,0.6271495223045349,0.001
3.88,6391,0.4572253333333334,63,253900,2.63,407081,39270,0.7209023237228394,0.001
4.22,6395,0.45688799999999996,63,254000,2.53,407334,39333,0.3749798536300659,0.001
6.08,6400,0.4564933333333334,63,254100,2.96,407630,39407,0.3160642683506012,0.001
5.9,6405,0.4561120000000001,63,254200,2.86,407916,39478,0.635986328125,0.001
6.56,6411,0.45567199999999985,63,254300,3.3,408246,39561,1.009181261062622,0.001
6.71,6416,0.4552653333333332,63,254400,3.05,408551,39637,0.24508708715438843,0.001
5.08,6421,0.45488399999999984,63,254500,2.86,408837,39709,0.459067702293396,0.001
4.39,6426,0.4545146666666666,63,254600,2.77,409114,39778,0.24536091089248657,0.001
6.22,6431,0.454132,63,254700,2.87,409401,39850,0.6136882305145264,0.001
5.17,6437,0.4537466666666665,63,254800,2.89,409690,39922,0.766554057598114,0.001
6.49,6442,0.45330933333333334,63,254900,3.28,410018,40004,0.20833536982536316,0.001
5.03,6447,0.4529493333333332,63,255000,2.7,410288,40071,0.5653794407844543,0.001
5.61,6452,0.45255466666666666,63,255100,2.96,410584,40145,0.6299653649330139,0.001
7.97,6457,0.45211999999999986,63,255200,3.26,410910,40227,1.004654884338379,0.001
6.23,6463,0.4517213333333334,63,255300,2.99,411209,40302,0.6387163996696472,0.001
6.65,6468,0.4512906666666665,63,255400,3.23,411532,40382,0.8817018866539001,0.001
5.2,6473,0.45089999999999986,63,255500,2.93,411825,40456,0.9832932949066162,0.001
8.6,6479,0.45042533333333346,63,255600,3.56,412181,40545,0.2646992802619934,0.001
6.25,6485,0.4500133333333334,63,255700,3.09,412490,40622,0.7541928887367249,0.001
4.33,6489,0.44965600000000006,63,255800,2.68,412758,40689,0.7352696061134338,0.001
4.15,6494,0.4492893333333332,63,255900,2.75,413033,40758,0.5106485486030579,0.001
4.58,6499,0.4489320000000001,63,256000,2.68,413301,40825,0.8497741222381592,0.001
5.03,6505,0.44855333333333336,63,256100,2.84,413585,40896,0.6538098454475403,0.001
4.78,6510,0.44818,63,256200,2.8,413865,40966,0.42383861541748047,0.001
6.24,6515,0.44777333333333336,63,256300,3.05,414170,41042,0.49635154008865356,0.001
4.75,6520,0.4474,63,256400,2.8,414450,41112,0.5629075169563293,0.001
5.04,6525,0.4470160000000001,63,256500,2.88,414738,41184,0.7374643683433533,0.001
4.98,6530,0.4466293333333333,63,256600,2.9,415028,41256,1.0734103918075562,0.001
4.71,6535,0.4462533333333334,63,256700,2.82,415310,41327,0.7439798712730408,0.001
6.36,6541,0.4458146666666667,63,256800,3.29,415639,41409,0.47957727313041687,0.001
5.33,6547,0.44542400000000004,63,256900,2.93,415932,41482,0.45445114374160767,0.001
5.32,6552,0.4450306666666668,63,257000,2.95,416227,41556,0.925361156463623,0.001
5.6,6557,0.44464533333333334,63,257100,2.89,416516,41628,0.9797013998031616,0.001
9.83,6563,0.4441746666666666,63,257200,3.53,416869,41717,0.5241506099700928,0.001
4.6,6567,0.4438119999999999,63,257300,2.72,417141,41785,0.73818039894104,0.001
6.11,6573,0.4434013333333333,63,257400,3.08,417449,41862,0.5779013633728027,0.001
5.59,6577,0.4430386666666668,63,257500,2.72,417721,41930,1.1853212118148804,0.001
8.08,6583,0.4425853333333334,63,257600,3.4,418061,42015,0.6193852424621582,0.001
3.2,6587,0.4422733333333333,63,257700,2.34,418295,42073,0.638617992401123,0.001
6.7,6593,0.4418519999999999,63,257800,3.16,418611,42152,0.5859964489936829,0.001
5.76,6598,0.44146133333333326,63,257900,2.93,418904,42225,0.7307853102684021,0.001
8.27,6604,0.44100266666666665,63,258000,3.44,419248,42311,0.4708642363548279,0.001
6.38,6609,0.4405853333333334,63,258100,3.13,419561,42390,1.0243571996688843,0.001
4.8,6614,0.44022533333333325,63,258200,2.7,419831,42457,0.4896821677684784,0.001
7.04,6619,0.43978933333333337,63,258300,3.27,420158,42539,0.490230530500412,0.001
7.7,6625,0.43931733333333334,63,258400,3.54,420512,42627,0.6748356223106384,0.001
7.6,6631,0.43889733333333325,63,258500,3.15,420827,42706,0.5668920874595642,0.001
4.79,6636,0.4385293333333333,63,258600,2.76,421103,42775,0.6256574988365173,0.001
5.86,6641,0.4381466666666667,63,258700,2.87,421390,42847,0.7980002164840698,0.001
8.8,6647,0.437708,63,258800,3.29,421719,42929,0.7364408373832703,0.001
5.49,6652,0.4373146666666665,63,258900,2.95,422014,43003,0.6007381081581116,0.001
4.35,6657,0.43696,63,259000,2.66,422280,43069,0.29257163405418396,0.001
5.79,6662,0.43655866666666654,63,259100,3.01,422581,43145,0.9938478469848633,0.001
4.36,6667,0.4362026666666665,63,259200,2.67,422848,43211,0.6992348432540894,0.001
8.62,6673,0.4357213333333334,63,259300,3.61,423209,43302,0.8652966618537903,0.001
6.3,6679,0.4352933333333333,63,259400,3.21,423530,43382,0.5516253113746643,0.001
6.37,6685,0.43487600000000004,63,259500,3.13,423843,43460,0.579707145690918,0.001
11.57,6692,0.4343773333333334,63,259600,3.74,424217,43554,0.8545228242874146,0.001
5.82,6696,0.4339746666666666,63,259700,3.02,424519,43629,0.6515752673149109,0.001
6.71,6702,0.43355733333333335,63,259800,3.13,424832,43707,3.1049752235412598,0.001
5.5,6707,0.433184,63,259900,2.8,425112,43777,0.8729695677757263,0.001
6.04,6712,0.4327986666666668,63,260000,2.89,425401,43850,1.044659972190857,0.001
7.18,6717,0.4323626666666667,63,260100,3.27,425728,43931,0.5075167417526245,0.001
5.67,6722,0.4319693333333334,63,260200,2.95,426023,44005,1.624152660369873,0.001
6.61,6727,0.43153733333333344,63,260300,3.24,426347,44086,0.7593539357185364,0.001
9.84,6733,0.431084,63,260400,3.4,426687,44171,0.78335040807724,0.001
7.28,6739,0.43066000000000004,63,260500,3.18,427005,44251,0.42132315039634705,0.001
7.07,6744,0.43023066666666665,63,260600,3.22,427327,44331,0.46891745924949646,0.001
8.1,6750,0.42974,63,260700,3.68,427695,44423,0.5738682746887207,0.001
5.86,6755,0.42935733333333337,63,260800,2.87,427982,44495,0.9950259327888489,0.001
5.37,6760,0.4289546666666668,63,260900,3.02,428284,44570,0.8717195391654968,0.001
6.9,6765,0.42855599999999994,63,261000,2.99,428583,44645,0.8223497271537781,0.001
6.14,6770,0.42813999999999997,63,261100,3.12,428895,44723,2.1270084381103516,0.001
7.8,6776,0.42769199999999996,63,261200,3.36,429231,44807,0.3783819079399109,0.001
7.68,6782,0.42725066666666667,63,261300,3.31,429562,44890,0.5643798112869263,0.001
7.86,6787,0.4268293333333333,63,261400,3.16,429878,44969,1.0001283884048462,0.001
7.68,6793,0.4263906666666668,63,261500,3.29,430207,45051,0.7379134893417358,0.001
6.47,6798,0.4259746666666666,63,261600,3.12,430519,45129,0.9957645535469055,0.001
5.14,6803,0.4255893333333334,63,261700,2.89,430808,45201,0.9080295562744141,0.001
4.94,6808,0.42522666666666664,63,261800,2.72,431080,45269,0.9019885659217834,0.001
5.28,6813,0.4248333333333334,63,261900,2.95,431375,45343,0.6447063684463501,0.001
5.78,6818,0.42441466666666683,63,262000,3.14,431689,45422,0.8281210064888,0.001
6.22,6824,0.42399999999999993,63,262100,3.11,432000,45499,0.5297746658325195,0.001
4.54,6829,0.4236066666666667,63,262200,2.95,432295,45573,0.6447156667709351,0.001
9.43,6835,0.42311333333333323,63,262300,3.7,432665,45666,0.44769757986068726,0.001
5.71,6840,0.4227253333333332,63,262400,2.91,432956,45738,0.4893481433391571,0.001
7.62,6845,0.422288,63,262500,3.28,433284,45820,0.4451761841773987,0.001
5.41,6851,0.42189200000000016,63,262600,2.97,433581,45895,0.4329954981803894,0.001
7.06,6856,0.42145333333333346,63,262700,3.29,433910,45977,0.6562560796737671,0.001
6.34,6861,0.42103199999999985,63,262800,3.16,434226,46056,1.009661316871643,0.001
8.54,6867,0.42055333333333333,63,262900,3.59,434585,46146,0.754205048084259,0.001
7.12,6873,0.42011200000000004,63,263000,3.31,434916,46228,0.913335919380188,0.001
5.42,6878,0.41970799999999997,63,263100,3.03,435219,46304,0.720683753490448,0.001
8.33,6884,0.41923333333333335,63,263200,3.56,435575,46393,0.6956800222396851,0.001
8.08,6890,0.41877466666666674,63,263300,3.44,435919,46479,1.1503242254257202,0.001
6.47,6895,0.4183786666666667,63,263400,2.97,436216,46553,0.3451478183269501,0.001
5.81,6900,0.417972,63,263500,3.05,436521,46630,0.5684648752212524,0.001
6.97,6906,0.4175306666666667,63,263600,3.31,436852,46712,5.9354248046875,0.001
7.57,6912,0.4170746666666667,63,263700,3.42,437194,46798,1.120104432106018,0.001
6.7,6917,0.4166506666666665,63,263800,3.18,437512,46877,1.19551420211792,0.001
6.26,6922,0.41625066666666655,63,263900,3.0,437812,46952,0.5286407470703125,0.001
4.92,6928,0.4158666666666666,63,264000,2.88,438100,47024,0.7938080430030823,0.001
7.81,6933,0.415424,63,264100,3.32,438432,47107,1.069286823272705,0.001
6.21,6938,0.41503200000000007,63,264200,2.94,438726,47181,0.5911077260971069,0.001
8.82,6944,0.4145546666666666,63,264300,3.58,439084,47270,3.0637760162353516,0.001
7.51,6950,0.41413733333333336,63,264400,3.13,439397,47349,0.385803759098053,0.001
10.15,6956,0.41369733333333336,63,264500,3.3,439727,47431,0.9320369362831116,0.001
7.26,6962,0.41325199999999995,63,264600,3.34,440061,47515,0.68729168176651,0.001
6.81,6967,0.41281066666666666,63,264700,3.31,440392,47597,0.6884377002716064,0.001
7.76,6973,0.41237466666666656,63,264800,3.27,440719,47679,0.814346969127655,0.001
6.36,6978,0.4119493333333333,63,264900,3.19,441038,47759,0.6641932129859924,0.001
7.65,6984,0.41148399999999996,63,265000,3.49,441387,47846,0.7533110976219177,0.001
5.15,6989,0.4110986666666667,63,265100,2.89,441676,47918,0.4231235980987549,0.001
6.19,6994,0.41069466666666665,63,265200,3.03,441979,47994,0.46655791997909546,0.001
6.73,7000,0.41028,63,265300,3.11,442290,48072,0.6193183064460754,0.001
6.99,7005,0.4098746666666666,63,265400,3.04,442594,48148,0.4829641580581665,0.001
6.74,7011,0.4094266666666666,63,265500,3.36,442930,48232,1.2337044477462769,0.001
7.38,7016,0.408976,63,265600,3.38,443268,48316,0.28168198466300964,0.001
7.49,7022,0.4085306666666666,63,265700,3.34,443602,48400,0.9415572881698608,0.001
5.56,7028,0.40812266666666663,63,265800,3.06,443908,48476,0.8675107359886169,0.001
9.25,7035,0.4076533333333332,63,265900,3.52,444260,48564,0.7444228529930115,0.001
5.82,7040,0.40724800000000005,63,266000,3.04,444564,48640,1.2061299085617065,0.001
10.13,7046,0.4067506666666667,63,266100,3.73,444937,48734,1.0498111248016357,0.001
7.07,9439,0.4063106666666667,47,266200,3.3,445267,48816,0.5911757946014404,0.001
8.74,9443,0.4058519999999999,47,266300,3.44,445611,48902,0.7414012551307678,0.001
7.81,9451,0.4054253333333333,47,266400,3.2,445931,48982,0.7925019860267639,0.001
7.14,9459,0.4049719999999999,47,266500,3.4,446271,49067,0.6348032355308533,0.001
4.87,9466,0.4046093333333334,47,266600,2.72,446543,49135,0.29620304703712463,0.001
6.4,9472,0.4042013333333334,47,266700,3.06,446849,49212,1.1013323068618774,0.001
6.52,9479,0.40377866666666673,47,266800,3.17,447166,49291,0.45168980956077576,0.001
9.14,9485,0.4033,47,266900,3.59,447525,49381,0.8900018930435181,0.001
7.21,9490,0.40284933333333317,47,267000,3.38,447863,49465,0.5849055051803589,0.001
10.23,9496,0.4023506666666665,47,267100,3.74,448237,49559,1.0777612924575806,0.001
8.01,9503,0.4018893333333333,47,267200,3.46,448583,49645,0.9224096536636353,0.001
7.58,9509,0.4014173333333333,47,267300,3.54,448937,49734,1.3052031993865967,0.001
8.3,9514,0.4009480000000001,47,267400,3.52,449289,49822,0.9137404561042786,0.001
5.62,9520,0.4005559999999999,47,267500,2.94,449583,49895,0.9321337938308716,0.001
8.29,9526,0.40008,47,267600,3.57,449940,49984,0.8145568370819092,0.001
6.76,9531,0.3996413333333333,47,267700,3.29,450269,50067,1.0843439102172852,0.001
6.55,9536,0.39925200000000016,47,267800,2.92,450561,50140,0.6191243529319763,0.001
6.57,9542,0.39880400000000016,47,267900,3.36,450897,50224,0.9000780582427979,0.001
6.9,9547,0.39837066666666665,47,268000,3.25,451222,50305,0.6668865084648132,0.001
6.89,9553,0.39793866666666666,47,268100,3.24,451546,50386,0.7316598892211914,0.001
8.46,9559,0.39746799999999993,47,268200,3.53,451899,50474,0.5850509405136108,0.001
7.68,9564,0.39701200000000014,47,268300,3.42,452241,50560,0.9174046516418457,0.001
6.74,9570,0.39657333333333344,47,268400,3.29,452570,50642,0.6029675602912903,0.001
9.43,9576,0.3961013333333332,47,268500,3.54,452924,50730,3.6310765743255615,0.001
8.34,9582,0.3956613333333334,47,268600,3.3,453254,50813,0.8312374353408813,0.001
5.17,9587,0.39527599999999996,47,268700,2.89,453543,50885,0.8516606688499451,0.001
7.61,9592,0.39481199999999994,47,268800,3.48,453891,50972,0.8271285891532898,0.001
6.82,9598,0.39438400000000007,47,268900,3.21,454212,51052,1.2477749586105347,0.001
7.21,9603,0.3939426666666668,47,269000,3.31,454543,51135,1.3382004499435425,0.001
6.21,9609,0.39349599999999985,47,269100,3.35,454878,51219,0.7878163456916809,0.001
12.35,9615,0.3929853333333333,47,269200,3.83,455261,51315,0.7516231536865234,0.001
8.18,9621,0.3925239999999999,47,269300,3.46,455607,51401,0.5873375535011292,0.001
8.49,9627,0.39204533333333336,47,269400,3.59,455966,51491,0.7415173053741455,0.001
6.6,9633,0.3916226666666667,47,269500,3.17,456283,51570,2.572700023651123,0.001
8.49,9639,0.39115466666666654,47,269600,3.51,456634,51658,1.093403697013855,0.001
9.27,9644,0.3906613333333333,47,269700,3.7,457004,51750,0.3279891014099121,0.001
7.17,9650,0.3902160000000001,47,269800,3.34,457338,51834,0.7725054025650024,0.001
9.12,9656,0.3897373333333334,47,269900,3.59,457697,51924,1.5505750179290771,0.001
6.96,9662,0.3893013333333335,47,270000,3.27,458024,52005,0.40134572982788086,0.001
8.79,9667,0.38882133333333346,47,270100,3.6,458384,52095,0.4229148030281067,0.001
5.31,9673,0.3884106666666667,47,270200,3.08,458692,52172,1.049379587173462,0.001
5.95,9678,0.387996,47,270300,3.11,459003,52250,1.1023311614990234,0.001
7.3,9684,0.387548,47,270400,3.36,459339,52334,0.5375786423683167,0.001
11.01,9690,0.38702666666666663,47,270500,3.91,459730,52432,0.9987185001373291,0.001
7.41,9695,0.3865693333333333,47,270600,3.43,460073,52518,0.7769506573677063,0.001
6.15,9701,0.38614666666666664,47,270700,3.17,460390,52597,0.7239950895309448,0.001
7.87,9706,0.38569600000000004,47,270800,3.38,460728,52681,0.9387773871421814,0.001
6.26,9711,0.3853013333333335,47,270900,2.96,461024,52755,0.9833707213401794,0.001
6.8,9717,0.3848666666666667,47,271000,3.26,461350,52837,0.6191849708557129,0.001
